file;linedbasedConf
			return _noEventsConnectionResetTimeSec;
		}
		public DbusEventBuffer.StaticConfig getBstEventBuffer() {
			return _bstEventBuffer;
		}

		public long getBstConsumerTimeBudgetMs() {
			return _bstConsumerTimeBudgetMs;
		}

		public BackoffTimerStaticConfig getBstDispatcherRetries() {
			return _bstDispatcherRetries;
		}

		public boolean getReadLatestScnOnError() {
			return _readLatestScnOnError;
		}

		public boolean isReadLatestScnOnErrorEnabled() {
			return _readLatestScnOnError;
		}

		public double getPullerUtilizationPct() {
			return _pullerBufferUtilizationPct;
		}

		public int getId() {
			return _id;
		}

		public boolean getConsumeCurrent() {
			return _consumeCurrent;
		}

		/** The relay event buffer static configuration */
		public DbusEventBuffer.StaticConfig getEventBuffer() {
			return _eventBuffer;
		}

		/**
		 * Max time in milliseconds that a consumer should use to process an
		 * event before it is considered failed
		 */
		public long getConsumerTimeBudgetMs() {
			return _consumerTimeBudgetMs;
		}

		/**
		 * Max number of consumers that can be called in parallel to process an
		 * event
		 */
		public int getConsumerParallelism() {
			return _consumerParallelism;
		}

		/**
		 * The percentage of event buffer occupancy that will trigger a
		 * checkpoint attempt. This is to ensure that we can make progress in
		 * large event windows without having to reprocess them entirely in case
		 * of a failure.
		 */
		public double getCheckpointThresholdPct() {
			return _checkpointThresholdPct;
		}

		public Range getKeyRange() {
			return _keyRange;
		}

		/**
		 * Pull requests and error retries configuration when talking to the
		 * relays or bootstrap servers
		 */
		public BackoffTimerStaticConfig getPullerRetries() {
			return _pullerRetries;
		}

		public BackoffTimerStaticConfig getBstPullerRetries() {
			return _bstPullerRetries;
		}

		/** Error retries configuration calling the consumer code */
		public BackoffTimerStaticConfig getDispatcherRetries() {
			return _dispatcherRetries;
		}

		/**
		 * This config controls how many retries will be made on the same
		 * bootstrap Server before switching and clearing the checkpoint
		 */
		public BackoffTimerStaticConfig getBsPullerRetriesBeforeCkptCleanup() {
			return _bsPullerRetriesBeforeCkptCleanup;
		}

		/**
		 * This config controls how many retries will be made when it received
		 * ScnNotFoundException before
		 * bootstrapping/suspending/reading-latest-event
		 */
		public int getNumRetriesOnFallOff() {
			return _numRetriesOnFallOff;
		}

		/**
		 * Minimum number of bytes that need to be available in the buffer
		 * before the Puller's can request for more events. Ideally this is more
		 * than max event size
		 */
		public int getFreeBufferThreshold() {
			return _freeBufferThreshold;
		}

		public boolean isPullerMessageQueueLoggingEnabled() {
			return _enablePullerMessageQueueLogging;
		}

		@Override
		public String toString() {
			return "StaticConfig [_eventBuffer=" + _eventBuffer
					+ ", _bstEventBuffer=" + _bstEventBuffer
					+ ", _consumerTimeBudgetMs=" + _consumerTimeBudgetMs
					+ ", _bstConsumerTimeBudgetMs=" + _bstConsumerTimeBudgetMs
					+ ", _consumerParallelism=" + _consumerParallelism
					+ ", _checkpointThresholdPct=" + _checkpointThresholdPct
					+ ", _keyRange=" + _keyRange
					+ ", _bsPullerRetriesBeforeCkptCleanup="
					+ _bsPullerRetriesBeforeCkptCleanup + ", _pullerRetries="
					+ _pullerRetries + ", _bstPullerRetries=" + _bstPullerRetries + ", _dispatcherRetries="
					+ _dispatcherRetries + ", _bstDispatcherRetries="
					+ _bstDispatcherRetries + ", _freeBufferThreshold="
					+ _freeBufferThreshold
					+ ", _enablePullerMessageQueueLogging="
					+ _enablePullerMessageQueueLogging + "]";
		}
	}

	public static class Config implements ConfigBuilder<StaticConfig> {
		private static final long DEFAULT_KEY_RANGE_MIN = -1L;
		private static final long DEFAULT_KEY_RANGE_MAX = -1L;

		private static final long DEFAULT_MAX_BUFFER_SIZE = 10 * 1024 * 1024;
		private static final int DEFAULT_INIT_READBUFFER_SIZE = 20 * 1024;
		private static final int DEFAULT_MAX_SCNINDEX_SIZE = 1024 * 1024;
		private static final boolean DEFAULT_PULLER_MESSAGE_QUEUE_LOGGING = false;

		private static int DEFAULT_MAX_RETRY_NUM = -1;
		private static int DEFAULT_INIT_SLEEP = 100;
		private static double DEFAULT_SLEEP_INC_FACTOR = 1.1;

		// Default Sleep : InitSleep : 1 sec, then keep incrementing 1.5*prev + 1 sec for
		// subsequent retry, upto 1000 retries. (there is a limit on max sleep set to 1 minute)
		// so at the worst case it will wait for ~16 hours
		private static int DEFAULT_BSPULLER_CKPTCLEANUP_MAX_RETRY_NUM = 1000;
		private static int DEFAULT_BSPULLER_CKPTCLEANUP_INIT_SLEEP = 1 * 1000;
		private static int DEFAULT_BSPULLER_CKPTCLEANUP_SLEEP_INC_DELTA = 1000;
		private static double DEFAULT_BSPULLER_CKPTCLEANUP_SLEEP_INC_FACTOR = 1.5;
		private static int DEFAULT_FREE_BUFFER_THRESHOLD=10*1024;

		// Default Config woul be to retry 5 times w
		private static int DEFAULT_RETRY_ON_FELLOFF_MAX_RETRY_NUM = 5;

		private final Logger _log = Logger.getLogger(Config.class);
		private DbusEventBuffer.Config _eventBuffer;
		private DbusEventBuffer.Config _bstEventBuffer = null;
		private long _consumerTimeBudgetMs = 300000;
		private long _bstConsumerTimeBudgetMs = 300000;
		private boolean _setBstConsumerTimeBudgetCalled = false;
		private int _consumerParallelism = 1;
		private double _checkpointThresholdPct;
		private long _keyMin;
		private long _keyMax;
		// Ideally, _bsPullerRetriesBeforeCkptCleanup should be renamed to _bsPullerRetriesBeforeServerSwitch
		// In V3 bootstrap there is no clean-up of checkpoint when switching servers.
		// See BootstrapV3CheckpointHandler.resetForServerChange() method
		private BackoffTimerStaticConfigBuilder _bsPullerRetriesBeforeCkptCleanup;
		private BackoffTimerStaticConfigBuilder _pullerRetries;
		private BackoffTimerStaticConfigBuilder _bstPullerRetries;
		private BackoffTimerStaticConfigBuilder _dispatcherRetries;
		private BackoffTimerStaticConfigBuilder _bstDispatcherRetries = null;
		private int _numRetriesOnFallOff;

		//optimization - depreating the ability to alter the value
		private int _freeBufferThreshold = DEFAULT_FREE_BUFFER_THRESHOLD;
		private boolean _consumeCurrent = false;
		private boolean _readLatestScnOnError = false;
		private double _pullerBufferUtilizationPct = 100.0;
		private int _id;
		private boolean _enablePullerMessageQueueLogging;
		private int _noEventsConnectionResetTimeSec = 15*60; // if there is no events for 15 min - disconnect

		private void makeEvbConfig(DbusEventBuffer.Config evbConfig,
																QueuePolicy qPolicy,
																boolean enableScnIndex,
																double defaultMemUsage)
		{
			evbConfig.setQueuePolicy(qPolicy.toString());
			evbConfig.setEnableScnIndex(enableScnIndex);
			evbConfig.setDefaultMemUsage(defaultMemUsage);
			if (evbConfig.getMaxSize() > DEFAULT_MAX_BUFFER_SIZE) {
	       _log.warn("Setting buffer size to " + DEFAULT_MAX_BUFFER_SIZE + " instead of requested size " + evbConfig.getMaxSize());
				evbConfig.setMaxSize(DEFAULT_MAX_BUFFER_SIZE);
			}

			if (evbConfig.getScnIndexSize() > DEFAULT_MAX_SCNINDEX_SIZE) {
				evbConfig.setScnIndexSize(DEFAULT_MAX_SCNINDEX_SIZE);
			}
		}

		public Config() {
			_eventBuffer = new DbusEventBuffer.Config();
			makeEvbConfig(_eventBuffer, QueuePolicy.BLOCK_ON_WRITE, false, 0.1);

			_checkpointThresholdPct = 75.0;
			_keyMin = DEFAULT_KEY_RANGE_MIN;
			_keyMax = DEFAULT_KEY_RANGE_MAX;

			_pullerRetries = new BackoffTimerStaticConfigBuilder();
			_pullerRetries.setInitSleep(DEFAULT_INIT_SLEEP);
			_pullerRetries.setSleepIncFactor(DEFAULT_SLEEP_INC_FACTOR);
			_pullerRetries.setMaxRetryNum(DEFAULT_MAX_RETRY_NUM);

			_bsPullerRetriesBeforeCkptCleanup = new BackoffTimerStaticConfigBuilder();
			_bsPullerRetriesBeforeCkptCleanup
					.setInitSleep(DEFAULT_BSPULLER_CKPTCLEANUP_INIT_SLEEP);
			_bsPullerRetriesBeforeCkptCleanup
					.setSleepIncDelta(DEFAULT_BSPULLER_CKPTCLEANUP_SLEEP_INC_DELTA);
			_bsPullerRetriesBeforeCkptCleanup
					.setMaxRetryNum(DEFAULT_BSPULLER_CKPTCLEANUP_MAX_RETRY_NUM);
			_bsPullerRetriesBeforeCkptCleanup
					.setSleepIncFactor(DEFAULT_BSPULLER_CKPTCLEANUP_SLEEP_INC_FACTOR);

			_numRetriesOnFallOff = DEFAULT_RETRY_ON_FELLOFF_MAX_RETRY_NUM;

			_dispatcherRetries = new BackoffTimerStaticConfigBuilder();
			_dispatcherRetries.setSleepIncFactor(1.1);
			_dispatcherRetries.setMaxRetryNum(-1);
			_enablePullerMessageQueueLogging = DEFAULT_PULLER_MESSAGE_QUEUE_LOGGING;
		}

		public Config(Config other) {
			_eventBuffer = new DbusEventBuffer.Config(other.getEventBuffer());
			if (other.hasBstEventBuffer()) {
				_bstEventBuffer = new DbusEventBuffer.Config(other.getBstEventBuffer());
			} else {
				_bstEventBuffer = null;
			}
		}

		public DbusEventBuffer.Config getEventBuffer() {
			return _eventBuffer;
		}

		/**
		 * If anyone other than spring config ever calls this method they should first call hasBstEventBuffer().
		 *
		 * @return a newly constructed DbusEventBuffer.Config object.
		 */
		public DbusEventBuffer.Config getBstEventBuffer() {
			if (_bstEventBuffer != null) {
				return _bstEventBuffer;
			}
			_bstEventBuffer = new DbusEventBuffer.Config();
			makeEvbConfig(_bstEventBuffer, QueuePolicy.BLOCK_ON_WRITE, false, 0.1);
			return _bstEventBuffer;
		}

		public boolean hasBstEventBuffer() {
			return _bstEventBuffer != null;
		}

		public void setEventBuffer(DbusEventBuffer.Config eventBuffer) {
			_eventBuffer = eventBuffer;
		}

		/**
		 * Corrects, checkpointThresholdPct to accommodate largestEventSize by calculating checkpoint threshold pct
		 * override checkpoint threshold pct settings if (between 10 and 90 pct) to set the maximum
		 * @param bufCfg : buffer config; with maxEventSize set
		 * @return checkpointThresholdPct;
		 */
		public double computeSafeCheckpointThresholdPct(DbusEventBuffer.Config bufCfg)
		{
		  int safeMaxEventSize = (int)((100.0 - _checkpointThresholdPct) * bufCfg.maxMaxEventSize() / 100.0);
		  if (DbusEventBuffer.Config.DEFAULT_MAX_EVENT_SIZE == bufCfg.getMaxEventSize())
		  {
		      //maxEventSize not set; return existing checkpointThresholdPct
		    return _checkpointThresholdPct;
		  }
		  else if (safeMaxEventSize >= bufCfg.getMaxEventSize())
		  {
		    //maxEventSize is lesser than safeSize ; return checkpointThresholdPct;
		    return _checkpointThresholdPct;
		  }
		  //case where checkpointThresholdPct has to be computed;
		  return 100.0 - ((double)(bufCfg.getMaxEventSize()+_freeBufferThreshold)/bufCfg.maxMaxEventSize())*100.0;
		}

		private void validateBufferConfig(StaticConfig connConfig,DbusEventBuffer.StaticConfig bufferConfig) throws InvalidConfigException
		{
		  long bufferCapacityInBytes = bufferConfig.getMaxSize();
||||||| BASE
		if (_isBootstrapEnabled) {
	    	if (_bootstrapDispatcherThread.isAlive())
	    	{
	          _log.info("shutting down bootstrap dispatcher ...");
	    	  _bootstrapDispatcher.awaitShutdown();
	    	}
	    	if (_bootstrapPullerThread.isAlive())
	    	{
	          _log.info("shutting down bootstrap puller ...");
	    	  _bootstrapPuller.awaitShutdown();
	    	}
		}

		_consumerCallbackExecutor.shutdown();

		_log.info("Stopped ... ");
	}

	public List<String> getSourcesNames() {
		return DatabusSubscription.getStrList(_subscriptions);
	}

	public List<DatabusSubscription> getSubscriptions() {
		return _subscriptions;
	}

	public ConsumerCallbackStats getRelayConsumerStats() {
		return _relayConsumerStats;
	}

	public ConsumerCallbackStats getBootstrapConsumerStats() {
		return _bootstrapConsumerStats;
	}

	public static void main(String args[]) throws Exception {
	}

	public DatabusComponentStatus getConnectionStatus() {
		return _connectionStatus;
	}

	public BootstrapPullThread getBootstrapPuller() {
		return _bootstrapPuller;
	}

	public GenericDispatcher<DatabusCombinedConsumer> getBootstrapDispatcher() {
		return _bootstrapDispatcher;
	}

	public CheckpointPersistenceProvider getCheckpointPersistenceProvider() {
		return _checkpointPersistenceProvider;
	}

	public ContainerStatisticsCollector getContainerStatisticsCollector() {
		return _containerStatisticsCollector;
	}

	public Set<ServerInfo> getRelays() {
		return (_relayPuller != null) ? _relayPuller.getServers() : null;
	}

	public Set<ServerInfo> getBootstrapServices() {
